date,new_cases,recoveries,in_icu,death,text,source_url
2021-07-27,1544,728,36,25,"اليوم الاثلاثاء 27 جويلية 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

*المؤشرات العامة هي كما يلي:
 1544 حالة جديدة
 728 حالة تماثلت للشفاء
 36 مريض متواجدون في العناية المركزة
 25 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1420084494154018820
2021-07-28,1927,850,36,49,"اليوم الأربعاء 28 جويلية 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
 1927 حالة جديدة
 850 حالة تماثلت للشفاء
36 مريض متواجدون في العناية المركزة
49 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1420455088036925440
2021-07-29,1537,807,37,28,"اليوم الخميس 29 جويلية 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
 1537 حالة جديدة
 807 حالة تماثلت للشفاء
 37 مريض متواجدون في العناية المركزة
 28 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1420834917655719942
2021-07-30,1521,824,52,30,"اليوم الجمعة 30 جويلية 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة.

* المؤشرات العامة هي كما يلي:
 1521 حالة جديدة
 824 حالة تماثلت للشفاء
52 مريض متواجدون في العناية المركزة
 30 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1421198130524065795
2021-07-31,1203,745,47,35,"اليوم السبت 31 جويلية 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

*المؤشرات العامة هي كما يلي:
 1203 حالة جديدة
 745 حالة تماثلت للشفاء
 47 مريض متواجدون في العناية المركزة
 35 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1421529709712715778
2021-08-01,1172,733,38,37,"اليوم الأحد 01 أوت 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
1172 حالة جديدة
733 حالة تماثلت للشفاء
38 مريض متواجدون في العناية المركزة
37 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1421899541561872388
2021-08-02,1358,761,29,38,"اليوم الاثنين 02 أوت 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
 1358 حالة جديدة
761 حالة تماثلت للشفاء
29 مريض متواجدون في العناية المركزة
 38 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1422253457063485444
2021-08-03,1307,787,29,41,"اليوم الثلاثاء 03 أوت 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
 1307 حالة جديدة
 787 حالة تماثلت للشفاء
29 مريض متواجدون في العناية المركزة
 41 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1422593832798101507
2021-08-04,1495,852,37,34,"اليوم الأربعاء 04 أوت 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
 1495 حالة جديدة
 852 حالة تماثلت للشفاء
 37 مريض متواجدون في العناية المركزة
34 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1423030710009479169
2021-08-05,1289,743,35,37,"اليوم الخميس 05 أوت 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

،* المؤشرات العامة هي كما يلي:
 1289 حالة جديدة
 743 حالة تماثلت للشفاء
 35 مريض متواجدون في العناية المركزة
 37 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1423343048780623874
2021-08-06,1203,736,52,46,"اليوم الجمعة 06 أوت 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
 1203 حالة جديدة
 736 حالة تماثلت للشفاء
52 مريض متواجدون في العناية المركزة
 46 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1423697441136816133
2021-08-07,1140,756,52,33,"اليوم السبت 07 أوت 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
 1140 حالة جديدة
 756 حالة تماثلت للشفاء
 52 مريض متواجدون في العناية المركزة
 33 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1424064605106618371
2021-08-08,1020,709,48,30,"اليوم الأحد 08 أوت 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

*المؤشرات العامة هي كما يلي:
 1020 حالة جديدة
709 حالة تماثلت للشفاء
 48 مريض متواجدون في العناية المركزة
 30 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1424446340571013124
2021-08-09,992,721,43,28,"اليوم الاثنين 09 أوت 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
 992 حالة جديدة
 721 حالة تماثلت للشفاء
 43 مريض متواجدون في العناية المركزة
 28 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1424798254718492678
2021-08-10,979,685,32,40,"📌اليوم الثلاثاء 10 أوت 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر .

📌 المؤشرات العامة هي كما يلي:
🔴 979 حالة جديدة
🔴 685 حالة تماثلت للشفاء
🔴 32 مريض متواجدون في العناية المركزة
🔴 40 وفيات..",https://twitter.com/Sante_Gouv_dz/status/1425119860946833421
2021-08-11,844,675,31,36,"📌اليوم الأربعاء 11 أوت 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

📌 المؤشرات العامة هي كما يلي:
🔴 844 حالة جديدة
🔴 675 حالة تماثلت للشفاء
🔴 31 مريض متواجدون في العناية المركزة
🔴 36 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1425510574893539331
2021-08-12,851,653,38,41,"اليوم الخميس 12 أوت 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
 851 حالة جديدة
653 حالة تماثلت للشفاء
 38 مريض متواجدون في العناية المركزة
41 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1425860981008355339
2021-08-13,860,668,31,35,"📌اليوم الجمعة 13  أوت  2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة 

📌 المؤشرات العامة هي كما يلي:
🔴  860 حالة جديدة
🔴  668 حالة تماثلت للشفاء
🔴  31 مريض متواجدون في العناية المركزة
🔴  35  وفيات",https://twitter.com/Sante_Gouv_dz/status/1426212776180133893
2021-08-14,753,628,36,36,"📌اليوم السبت 14 أوت 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

📌 المؤشرات العامة هي كما يلي:
🔴 753 حالة جديدة
🔴 628 حالة تماثلت للشفاء
🔴 36 مريض متواجدون في العناية المركزة
🔴 36 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1426594870878253060
2021-08-15,603,643,31,28,"📌اليوم الاحد 15 أوت  2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

📌 المؤشرات العامة هي كما يلي:
🔴 603 حالة جديدة
🔴  643 حالة تماثلت للشفاء
🔴  31 مريض متواجدون في العناية المركزة
🔴  28 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1426933039750320136
2021-08-16,710,635,33,36,"أعلنت وزارة الصحة، هذا الاثنين، عن تعافي 635 مصابًا من فيروس كورونا، فيما جرى تسجيل 710 إصابة إضافية و36 وفاة خلال الـ 24 ساعة الأخيرة في الجزائر.

في بيان لمصالح عبد الرحمن بن بوزيد، أفيد أنّ إجمالي الحالات المؤكدة 187.968 حالة، بينما بلغ العدد الإجمالي للمتماثلين للشفاء 126661 شخصًا، في حين ارتفع إجمالي الوفيات إلى 4830 حالة، فيما يتواجد 33 مريضًا حاليًا بالعناية المركزة. ",https://www.radioalgerie.dz/news/ar/article/20210816/216447.html
2021-08-17,695,615,40,37,"📌اليوم، الثلاثاء 17 أوت  2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

📌 المؤشرات العامة هي كما يلي:
🔴  695 حالة جديدة
🔴  615 حالة تماثلت للشفاء
🔴 40  مريض متواجدون في العناية المركزة
🔴  37 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1427692284917714951
2021-08-18,721,628,30,31,"18/08/2021 - 17:02

أعلنت وزارة الصحة، هذا الأربعاء، عن تعافي 628 مصابًا من فيروس كورونا، فيما جرى تسجيل 721 إصابة إضافية و31 وفاة خلال الـ 24 ساعة الأخيرة في الجزائر.

في بيان لمصالح عبد الرحمن بن بوزيد، أفيد أنّ إجمالي الحالات المؤكدة 189.384 حالة، بينما بلغ العدد الإجمالي للمتماثلين للشفاء 127904 شخصًا، في حين ارتفع إجمالي الوفيات إلى 4898 حالة، فيما يتواجد 30 مريضًا حاليًا بالعناية المركزة.",https://www.radioalgerie.dz/news/ar/article/20210818/216547.html
2021-08-19,694,612,33,31,"📌اليوم الخميس 19 أوت 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

📌 المؤشرات العامة هي كما يلي:
🔴 694 حالة جديدة
🔴 612 حالة تماثلت للشفاء
🔴 33 مريض متواجدون في العناية المركزة
🔴 31 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1428428840913752072
2021-08-20,578,553,32,28,"📌اليوم الجمعة 20 أوت 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة   الأخيرة .

📌 المؤشرات العامة هي كما يلي:
🔴 578 حالة جديدة
🔴 553 حالة تماثلت للشفاء
🔴 32 مريض متواجدون في العناية المركزة
🔴 28 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1428754114838736901
2021-08-21,515,486,39,27,"21/08/2021 - 17:48

سجلت 515 إصابة جديدة بفيروس كورونا (كوفيد-19)  و27 وفاة خلال ال24 ساعة الأخيرة في الجزائر, فيما تماثل 486 مريضا للشفاء, حسب ما أفادت به وزارة الصحة اليوم السبت في بيان لها.

وقد بلغ إجمالي الحالات المؤكدة 191.171 حالة من بينها 515 إصابة جديدة, فيما بلغ العدد الإجمالي للمتماثلين للشفاء129.555 شخص والعدد الإجمالي للوفيات4.984  حالة. 

كما أشار ذات المصدر إلى وجود 39 مريضا حاليا في العناية المركزة.",https://www.radioalgerie.dz/news/ar/article/20210821/216656.html
2021-08-22,412,395,37,20,"اليوم الأحد 22 أوت 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
 412 حالة جديدة
 395 حالة تماثلت للشفاء
 37 مريض متواجدون في العناية المركزة
 20 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1429898888123650050
2021-08-23,506,401,38,30,"اليوم الاثنين 23 أوت 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
 506 حالة جديدة
 401 حالة تماثلت للشفاء
 38 مريض متواجدون في العناية المركزة
 30 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1429899550135885834
2021-08-24,537,391,38,29,"اليوم الثلاثاء 24 أوت 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

*المؤشرات العامة هي كما يلي:
 537 حالة جديدة
 391 حالة تماثلت للشفاء
38 مريض متواجدون في العناية المركزة
 29 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1430264584951246849
2021-08-25,545,401,36,33,"اليوم الأربعاء 25 أوت 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
 545 حالة جديدة
 401 حالة تماثلت للشفاء
 36 مريض متواجدون في العناية المركزة
 33 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1430638938423795718
2021-08-26,503,392,33,25,"اليوم الخميس 26 أوت 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
 503 حالة جديدة
 392 حالة تماثلت للشفاء
 33 مريض متواجدون في العناية المركزة
 25 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1430992477985648640
2021-08-27,512,385,36,27,"اليوم الجمعة 27 أوت 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
 512 حالة جديدة
385 حالة تماثلت للشفاء
36 مريض متواجدون في العناية المركزة
 27 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1431313106169380864
2021-08-28,485,371,37,31,"اليوم السبت 28 أوت 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
 485 حالة جديدة
 371 حالة تماثلت للشفاء
 37 مريض متواجدون في العناية المركزة
31 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1431697794000117764
2021-08-29,491,376,39,30,"اليوم الأحد 29 أوت 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
 491 حالة جديدة
376 حالة تماثلت للشفاء
 39 مريض متواجدون في العناية المركزة
 30 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1432054594285326338
2021-08-30,412,370,41,31,"اليوم الإثنين 30 أوت 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة.
*المؤشرات العامة هي كما يلي:
412 حالة جديدة
 370 حالة تماثلت للشفاء
41 مريض متواجدون في العناية المركزة
 31 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1432374927362084869
2021-08-31,506,358,35,29,"📌اليوم، الثلاثاء 31  أوت  2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

📌 المؤشرات العامة هي كما يلي:
🔴   506حالة جديدة
🔴  358حالة تماثلت للشفاء
🔴    35مريض متواجدون في العناية المركزة
🔴   29 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1432785341895909380
2021-09-01,447,344,35,33,"اليوم الاربعاء 1 سبتمبر 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
447 حالة جديدة
 344 حالة تماثلت للشفاء
35 مريض متواجدون في العناية المركزة
33 وفيات",https://twitter.com/Sante_Gouv_dz/status/1433125966637944834
2021-09-02,388,334,42,37,"اليوم الخميس 02 سبتمبر 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
 388 حالة جديدة
334 حالة تماثلت للشفاء
 42  مريض متواجدون في العناية المركزة
 37 وفيات",https://twitter.com/Sante_Gouv_dz/status/1433494419504836608
2021-09-03,393,317,42,34,"اليوم، الجمعة 3  سبتمبر 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
   393 حالة جديدة
  317حالة تماثلت للشفاء
 42 مريض متواجدون في العناية المركزة
  34 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1433845014459785257
2021-09-04,351,285,44,26,"اليوم، السبت 04 سبتمبر 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
  351 حالة جديدة
  285 حالة تماثلت للشفاء
   44مريض متواجدون في العناية المركزة
  26 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1434250809781403649
2021-09-05,345,283,39,21,"اليوم، الأحد 05 سبتمبر 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
 345حالة جديدة 
 283 حالة تماثلت للشفاء
 39مريض متواجدون في العناية المركزة
 21 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1434585527785824256
2021-09-06,309,274,36,25,"اليوم، الإثنين 06 سبتمبر 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
 309 حالة جديدة
274 حالة تماثلت للشفاء
 36 مريض متواجدون في العناية المركزة
25 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1434925727934291975
2021-09-07,332,264,38,26,"اليوم،الثلاثاء 07 سبتمبر ا2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
 332حالة جديدة
 264 حالة تماثلت للشفاء
 38 مريض متواجدون في العناية المركزة
 26 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1435316571229114373
2021-09-08,317,258,42,27,"اليوم،الاربعاء  08سبتمبر ا2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
  317 حالة جديدة
  258 حالة تماثلت للشفاء
  42 مريض متواجدون في العناية المركزة
27  وفيات.",https://twitter.com/Sante_Gouv_dz/status/1435686598809722883
2021-09-09,313,275,37,21,"اليوم، الخميس 09 سبتمبر 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
 313حالة جديدة
275 حالة تماثلت للشفاء
 37 مريض متواجدون في العناية المركزة
 21 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1436017542364073992
2021-09-10,285,235,34,20,"اليوم،الجمعة 10 سبتمبر 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

*المؤشرات العامة هي كما يلي:
 285حالة جديدة
235 حالة تماثلت للشفاء
 34 مريض متواجدون في العناية المركزة
 20 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1436379945027182600
2021-09-11,262,202,28,19,"اليوم،السبت 11 سبتمبر 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
 262حالة جديدة
 202 حالة تماثلت للشفاء
 28 مريض متواجدون في العناية المركزة
 19 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1436773238818942984
2021-09-12,246,196,33,20,"اليوم،الأحد 12 سبتمبر 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
 246حالة جديدة
  196حالة تماثلت للشفاء
 33 مريض متواجدون في العناية المركزة
 20 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1437111828992118784
2021-09-13,233,198,29,18,"اليوم،الاثنين 13 سبتمبر 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
233حالة جديدة
 198حالة تماثلت للشفاء
 29 مريض متواجدون في العناية المركزة
 18 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1437477084591542273
2021-09-14,227,192,31,18,"اليوم، الثلاثاء 14 سبتمبر 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
 227حالة جديدة
  192حالة تماثلت للشفاء
 31 مريض متواجدون في العناية المركزة
18 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1437816176818769924
2021-09-15,242,176,20,16,"اليوم، الاربعاء 15سبتمبر 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
  242  حالة جديدة
 176 حالة تماثلت للشفاء
  20 مريض متواجدون في العناية المركزة
  16 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1438204831743754243
2021-09-16,219,182,24,21,"اليوم، الخميس 16سبتمبر 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
  219 حالة جديدة
 182 حالة تماثلت للشفاء
24 مريض متواجدون في العناية المركزة
 21 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1438586087040028676
2021-09-17,235,188,25,19,"اليوم، الجمعة 17 سبتمبر 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
  235حالة جديدة
  188حالة تماثلت للشفاء
 25 مريض متواجدون في العناية المركزة
 19 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1438937115744669713
2021-09-18,201,177,28,11,"اليوم، السبت 18 سبتمبر 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة.

*المؤشرات العامة هي كما يلي:
  201حالة جديدة
 177 حالة تماثلت للشفاء
  28 مريض متواجدون في العناية المركزة
 11 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1439256880409366528
2021-09-19,175,157,21,13,"اليوم، الاحد 20 سبتمبر 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
 175 حالة جديدة
 157  حالة تماثلت للشفاء
 21 مريض متواجدون في العناية المركزة
 13 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1439653674956042240
2021-09-20,166,145,22,15,"اليوم، الاثنين 20 سبتمبر 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
 166حالة جديدة
 145   حالة تماثلت للشفاء
 22 مريض متواجدون في العناية المركزة
 15 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1440011566359924741
2021-09-21,182,150,23,16,"📌اليوم، الثلاثاء 21 سبتمبر 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة  التشخيص .

📌 المؤشرات العامة هي كما يلي:
🔴 182 حالة جديدة
🔴  150 حالة تماثلت للشفاء
🔴 23  مريض متواجدون في العناية المركزة
🔴 16 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1440360594058539020
2021-09-22,174,135,27,14,"📌اليوم، الاربعاء 22 سبتمبر 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

📌 المؤشرات العامة هي كما يلي:
🔴 174 حالة جديدة
🔴  135 حالة تماثلت للشفاء
🔴 27  مريض متواجدون في العناية المركزة
🔴 14 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1440707038368047122
2021-09-23,161,139,21,9,"📌اليوم، الخميس23  سبتمبر 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

📌 المؤشرات العامة هي كما يلي:
🔴 161 حالة جديدة
🔴  139 حالة تماثلت للشفاء
🔴 21 مريض متواجدون في العناية المركزة
🔴 9 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1441106374134431749
2021-09-24,166,131,20,10,"📌اليوم، الجمعة 24 سبتمبر 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

📌 المؤشرات العامة هي كما يلي:
🔴  166حالة جديدة
🔴  131حالة تماثلت للشفاء
🔴  20 مريض متواجدون في العناية المركزة
🔴  10 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1441477081766957058
2021-09-25,125,105,13,9,"📌اليوم، السبت 25 سبتمبر 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

📌 المؤشرات العامة هي كما يلي:
🔴  125حالة جديدة
🔴 105 حالة تماثلت للشفاء
🔴  13 مريض متواجدون في العناية المركزة
🔴  9 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1441787175306137603
